Version =  1.64
NumCams = 1
Cam     Date       Time        Roll     Pitch       Yaw
---  ----------  --------  --------  --------  --------
101  04/21/2013  08:00:00      0.00     0.00      0.00
-------------------------------------------------------
Extinction Fit: Multi-Day = 2
Extinction Coef Scale     = 1.008800
Extinction Coef Rayleigh  = 2.846974
Extinction Coef Oxygen2   = 2.846974
Extinction Coef Ozone     = 0.761201
Extinction Coef Dust      = 17.575153s
Extinction Coef Water     = 12.857024
-------------------------------------------------------
Number of wavelengths      = 1209
Responsivity normalization = 302172611547.561830
-------------------------------------------------------
Wave(nm)  WeightSum   DayResp     CumResp     SmoothResp  DayExtn     CumExtn
  458.6000       1.114    0.000814    0.000814    0.000814     0.75297     0.75297
  459.2000       1.110    0.000808    0.000808    0.000808     0.75442     0.75442
  459.8000       1.107    0.000800    0.000800    0.000800    0.755605    0.755605
  460.4000       1.103    0.000792    0.000792    0.000792    0.756821    0.756821
  461.0000       1.098    0.000784    0.000784    0.000784    0.756844    0.756844
  461.6000       1.093    0.000776    0.000776    0.000776     0.75783     0.75783
  462.2000       1.089    0.000768    0.000768    0.000768    0.759062    0.759062
  462.8000       1.085    0.000763    0.000763    0.000763    0.759612    0.759612
  463.4000       1.082    0.000756    0.000756    0.000756     0.76019     0.76019
  464.0000       1.079    0.000749    0.000749    0.000749    0.760854    0.760854
  464.6000       1.074    0.000742    0.000742    0.000742     0.76074     0.76074
  465.2000       1.070    0.000736    0.000736    0.000736    0.761524    0.761524
  465.8000       1.065    0.000729    0.000729    0.000729    0.762985    0.762985
  466.4000       1.061    0.000723    0.000723    0.000723    0.764562    0.764562
  467.0000       1.057    0.000717    0.000717    0.000717    0.766308    0.766308
  467.6000       1.054    0.000712    0.000712    0.000712    0.768017    0.768017
  468.2000       1.051    0.000706    0.000706    0.000706    0.769482    0.769482
  468.8000       1.047    0.000700    0.000700    0.000700    0.771068    0.771068
  469.4000       1.041    0.000694    0.000694    0.000694    0.771121    0.771121
  470.0000       1.036    0.000687    0.000687    0.000687    0.771277    0.771277
  470.6000       1.032    0.000682    0.000682    0.000682    0.772041    0.772041
  471.2000       1.029    0.000677    0.000677    0.000677    0.772654    0.772654
  471.8000       1.026    0.000673    0.000673    0.000673    0.773191    0.773191
  472.4000       1.022    0.000667    0.000667    0.000667    0.773799    0.773799
  473.0000       1.018    0.000662    0.000662    0.000662    0.774238    0.774238
  473.6000       1.013    0.000656    0.000656    0.000656    0.774251    0.774251
  474.2000       1.009    0.000651    0.000651    0.000651    0.773731    0.773731
  474.8000       1.005    0.000646    0.000646    0.000646    0.773875    0.773875
  475.4000       1.001    0.000642    0.000642    0.000642    0.774517    0.774517
  476.0000       0.998    0.000637    0.000637    0.000637    0.775152    0.775152
  476.6000       0.995    0.000632    0.000632    0.000632    0.775896    0.775896
  477.2000       0.992    0.000629    0.000629    0.000629    0.776702    0.776702
  477.8000       0.988    0.000625    0.000625    0.000625     0.77752     0.77752
  478.4000       0.984    0.000621    0.000621    0.000621    0.778303    0.778303
  479.0000       0.980    0.000616    0.000616    0.000616    0.779003    0.779003
  479.6000       0.976    0.000611    0.000611    0.000611    0.780413    0.780413
