4.949741434425481543e+02,4.810732648971207368e+02,2.078644769074466012e+02,2.717924909765147459e+04,5.720044899606497424e+00,3.683668414887941722e+00
4.949725254372855261e+02,4.810727890918258822e+02,2.078213847889660997e+02,2.871819980503297847e+04,3.688186283047159897e+00,5.724779832334175644e+00
