Number of lines in output :  3351
--------------------------------------------------------------------------------------------------------
    Wl_vac      Wl_air    E_Photon   log_gf   A-Value   Elem. E_lower_lev.   J   E_upper_lev.   J   Ref.
     / nm        / nm       / eV               / 1/s   (Code)     / eV     lower     / eV     upper     
   212.2058    212.1387    5.842698  -1.020 2.829e+07  28.00     0.025392   3.0     5.868425   2.0 FMW  
   212.2645    212.1974    5.841083  -2.407 8.285e+05  28.00     0.274832   2.0     6.116250   3.0 K88  
   212.2939    212.2268    5.840275  -2.367 2.119e+06  28.00     0.212409   1.0     6.053019   1.0 K88  
   212.5478    212.4806    5.833299  -1.110 3.820e+07  28.00     0.422805   2.0     6.256440   1.0 FMW  
   212.6296    212.5624    5.831054  -1.620 5.056e+06  28.00     0.000000   4.0     5.831388   3.0 FMW  
   212.6654    212.5982    5.830072  -3.335 1.364e+05  28.00     0.212409   1.0     6.042816   2.0 K88  
   212.9081    212.8409    5.823426  -1.720 5.608e+06  28.00     0.274832   2.0     6.098592   2.0 FMW  
   213.0625    212.9952    5.819208  -1.850 4.151e+06  28.00     0.025392   3.0     5.844934   2.0 FMW  
   213.5595    213.4921    5.805663  -0.651 4.666e+07  28.00     0.025392   3.0     5.831388   3.0 K88  
   213.6019    213.5345    5.804511  -1.468 9.953e+06  28.00     0.274832   2.0     6.079676   2.0 K88  
   213.9821    213.9147    5.794196  -0.293 1.060e+08  28.00     0.422805   2.0     6.217334   3.0 K88  
   214.4576    214.3901    5.781349  -1.123 2.185e+07  28.00     0.422805   2.0     6.204486   2.0 K88  
   214.5873    214.5197    5.777856  -4.205 3.012e+04  28.00     0.274832   2.0     6.053019   1.0 K88  
   214.8458    214.7782    5.770904  -1.010 4.707e+07  28.00     0.109090   2.0     5.880326   1.0 FMW  
   214.9669    214.8993    5.767653  -3.308 1.420e+05  28.00     0.274832   2.0     6.042816   2.0 K88  
   215.2603    215.1926    5.759791  -1.810 3.185e+06  28.00     0.274832   2.0     6.034954   3.0 FMW  
   215.2897    215.2220    5.759004  -1.960 3.156e+06  28.00     0.109090   2.0     5.868425   2.0 FMW  
   215.8502    215.7824    5.744049  -1.070 4.062e+07  28.00     0.109090   2.0     5.853469   1.0 FMW  
